record_id,JIWA ID,Name,Domain,Country Code,End user,Partner,Vendor,Company Phone,Street,Street Cont.,City,State,Created,company_clean,domain_clean,phone_clean,address_clean,_id_str
a09a74841b7380108321311d0d4bcbc8,201417,Network Ten Pty Ltd,10play.com.au,AU,End User,,,'+61 2 9650 1010,1 Saunders Street,,Pyrmont,NSW,22/03/2020,network ten,10play.com.au,,1 Saunders Street Pyrmont NSW,network ten|10play.com.au
8acafcc41b7380108321311d0d4bcbdd,205355,Kapish Services Pty Ltd,kapish.com.au,AU,,Partner,,(02) 6124 0800,Level 19/459 Collins St,,Melbourne,VIC,22/03/2020,kapish services,kapish.com.au,(026) 124-0800,Level 19/459 Collins St Melbourne VIC,kapish services|kapish.com.au
f98a30841b7380108321311d0d4bcbce,200949,Katana1 Pty Ltd,katana1.com,AU,,Partner,,1300 856 151,"Level 7, 56 Clarence Street",,Sydney,NSW,22/03/2020,katana1,katana1.com,(130) 085-6151,"Level 7, 56 Clarence Street Sydney NSW",katana1|katana1.com
81e41bcd1b4a01109bdc98eb274bcbc4,702014,KENMORE LIMITED,kenmore.com.pg,NZ,End User,,,,Top Fl Ela Beach Tower Bremell St,,Port Moresby ,Papua New Guinea,4/03/2022,kenmore,kenmore.com.pg,,Top Fl Ela Beach Tower Bremell St Port Moresby Papua New Guinea,kenmore|kenmore.com.pg
c11737ef1bdb1990b37020e6b04bcbff,400541,KERNELLIX COMPANY LIMITED,kernellix.com,SG,,Partner,,'+959965752010,"MICT Park, Building 11, Room 506,","Hlaing University Campus Road,",Hlaing Township,"Yangon, Myanmar",28/11/2022,kernellix,kernellix.com,,"MICT Park, Building 11, Room 506, Hlaing University Campus Road, Hlaing Township Yangon, Myanmar",kernellix|kernellix.com
485b34c81b7380108321311d0d4bcbd4,205452,Kiandra IT Pty Ltd,kiandra.com.au,AU,,Partner,,696910500,Level 28/570 Bourke Street,,,Melbourne,22/03/2020,kiandra it,kiandra.com.au,,Level 28/570 Bourke Street Melbourne,kiandra it|kiandra.com.au
10eaf8081b7380108321311d0d4bcbcf,203495,THE COUNCIL OF THE KING'S SCHOOL,kings.edu.au,AU,,Partner,,02 9683 8555,87-129 Pennant Hills Rd,,North Parramatta,NSW,22/03/2020,council of the king s school,kings.edu.au,(029) 683-8555,87-129 Pennant Hills Rd North Parramatta NSW,council of the king s school|kings.edu.au
13f2493c1b613810a18b311d0d4bcb01,701846,New Zealand King Salmon,kingsalmon.co.nz,NZ,,Partner,,,,,,,22/07/2021,new zealand king salmon,kingsalmon.co.nz,,,new zealand king salmon|kingsalmon.co.nz
3e1e37dfc30ed6501a9c742a05013133,210856,Kings Christian College,kingscollege.qld.edu.au,AU,End User,,,,68 Gemvale Rd  ,,Reedy Creek,QLD,29/11/2024,kings christian college,kingscollege.qld.edu.au,,68 Gemvale Rd Reedy Creek QLD,kings christian college|kingscollege.qld.edu.au
e467a3a71b7238509bdc98eb274bcbd7,400112,Allen & Gledhill,allenandgledhill.com,SG,End User,,,,,,,,1/10/2021,allen and gledhill,allenandgledhill.com,,,allen and gledhill|allenandgledhill.com
8243c73e1b9c9550b37020e6b04bcb51,400394,Kulicke And Soffa Pte Ltd,kns.com,SG,End User,,,,23A Serangoon North Avenue 5 ,,Singapore ,,29/06/2022,kulicke and soffa,kns.com,,23A Serangoon North Avenue 5 Singapore,kulicke and soffa|kns.com
bb3128aa1b80b1d0b37020e6b04bcb31,208588,Komatsu Australia Pty Ltd,komatsu.com.au,AU,End User,,,,,,,,18/07/2023,komatsu australia,komatsu.com.au,,,komatsu australia|komatsu.com.au
d81052201bcf6850d5d38738dc4bcbd0,701613,Kordia Limited,kordia.co.nz,NZ,,Partner,,'+64 9551 7038,"PO Box 2495,",,Auckland,,19/03/2021,kordia,kordia.co.nz,(649) 551-7038,"PO Box 2495, Auckland",kordia|kordia.co.nz
060618d01b025d101c3ddc6fcc4bcbf2,207901,DABSERV PTY. LTD.,kwm.com,AU,End User,,,,,,,,16/09/2022,dabserv,kwm.com,,,dabserv|kwm.com
8f0b30881b7380108321311d0d4bcba7,203651,KYOCERA DOCUMENT SOLUTIONS AUSTRALIA PTY LTD,kyoceradocumentsolutions.com.au,AU,End User,,,,"Level 3, 6-10 Talavera Road,",,,Macquarie Park,22/03/2020,kyocera document solutions australia,kyoceradocumentsolutions.com.au,,"Level 3, 6-10 Talavera Road, Macquarie Park",kyocera document solutions australia|kyoceradocumentsolutions.com.au
95b92a9dc35ed6901a9c742a0501311d,211049,L3 Consulting,l3consulting.com.au,AU,End User,,,,,,,,5/12/2024,l3 consulting,l3consulting.com.au,,,l3 consulting|l3consulting.com.au
86cafcc41b7380108321311d0d4bcbdb,205284,Lassio Pty Ltd,lassio.io,AU,,Partner,,,7 James Dalton Ln,,Windera,NSW,22/03/2020,lassio,lassio.io,,7 James Dalton Ln Windera NSW,lassio|lassio.io
9fbc4610db31891036e3d383f3961955,207285,LA TROBE FINANCIAL PTY LIMITED,latrobefinancial.com.au,AU,End User,,,,,,,,17/02/2022,la trobe financial,latrobefinancial.com.au,,,la trobe financial|latrobefinancial.com.au
85bab4c41b7380108321311d0d4bcb93,201067,Launceston City Council,launceston.tas.gov.au,AU,End User,,,'+61 3 6323 3000,"Town Hall, 18-28 St John Street",,Launceston,TAS,22/03/2020,launceston city council,launceston.tas.gov.au,,"Town Hall, 18-28 St John Street Launceston TAS",launceston city council|launceston.tas.gov.au
606baf493315d250a0c67c845d5c7b8b,210530,LAWCOVER INSURANCE PTY LIMITED,lawcover.com.au,AU,End User,,,,,,,,16/10/2024,lawcover insurance,lawcover.com.au,,,lawcover insurance|lawcover.com.au
62ba78c41b7380108321311d0d4bcb29,204384,Lendlease Corporation Limited,lendlease.com,AU,,Partner,,,,,Sydney,NSW,22/03/2020,lendlease,lendlease.com,,Sydney NSW,lendlease|lendlease.com
e5baf4c41b7380108321311d0d4bcb5c,204445,Lawrence & Hanson Group Pty Ltd,lh.com.au,AU,End User,,,,456 Lower Heidelberg Road,,Heidelberg,Vic,22/03/2020,lawrence and hanson group,lh.com.au,,456 Lower Heidelberg Road Heidelberg Vic,lawrence and hanson group|lh.com.au
59cabcc41b7380108321311d0d4bcb9f,206089,Livestock Improvement Corporation,lic.co.nz,AU,End User,,,,605 Ruakura Road,,Newstead,,22/03/2020,livestock improvement,lic.co.nz,,605 Ruakura Road Newstead,livestock improvement|lic.co.nz
5b6bbc0c1b7380108321311d0d4bcb91,203293,DEPARTMENT OF ECONOMIC DEVELOPMENT JOBS TRANSPORT AND RESOURCES,link.fsdf.org.au,AU,End User,,,03 839 27234,Level 7/1 Spring Street,,Melbourne,VIC,22/03/2020,department of economic development jobs transport and resources,link.fsdf.org.au,(038) 392-7234,Level 7/1 Spring Street Melbourne VIC,department of economic development jobs transport and resources|link.fsdf.org.au
aaca30081b7380108321311d0d4bcbec,205467,Loddon Shire Council,loddon.vic.gov.au,AU,End User,,,(03) 5494 1200,41 High Street,,Wedderburn,VIC,22/03/2020,loddon shire council,loddon.vic.gov.au,(035) 494-1200,41 High Street Wedderburn VIC,loddon shire council|loddon.vic.gov.au
3051dab21bc0b8109d4e21fc274bcb65,206729,LOGIKHEIM PTY LTD,logikheim.com.au,AU,End User,,,,"U416, 35 Shelley Street",,Sydney,NSW,15/05/2021,logikheim,logikheim.com.au,,"U416, 35 Shelley Street Sydney NSW",logikheim|logikheim.com.au
2dfab4481b7380108321311d0d4bcb03,206136,Land Transport Authority of Fiji,lta.com.fj,AU,End User,,,,,,,.,22/03/2020,land transport authority of fiji,lta.com.fj,,.,land transport authority of fiji|lta.com.fj
601578b0838a429058f18798beaad3cf,900724,MANILA DOCTORS HOSPITAL,maniladoctors.com.ph,PH,End User,,,,"667 United Nations Ave, Ermita",,Manila City,,6/05/2024,manila doctors hospital,maniladoctors.com.ph,,"667 United Nations Ave, Ermita Manila City",manila doctors hospital|maniladoctors.com.ph
b2ea30481b7380108321311d0d4bcbf2,203855,MANAGED SOLUTIONS PTY LTD,mansol.net.au,AU,End User,,,'+61 1300 860 861,PO Box 642,,Gordon,NSW,22/03/2020,managed solutions,mansol.net.au,,PO Box 642 Gordon NSW,managed solutions|mansol.net.au
87670e1183de12d058f18798beaad365,,Marinucci Australia Pty Ltd,marinucci.com.au,AU,End User,,,02 8887 4200/0413201541,24 Healey Circuit,,Huntingwood,NSW,5/12/2024,marinucci australia,marinucci.com.au,,24 Healey Circuit Huntingwood NSW,marinucci australia|marinucci.com.au
2c8a001833491e10a0c67c845d5c7bad,210112,Market Creations Pty Ltd,marketcreations.com.au,AU,,Partner,,08 9920 8500,7 Chapman Road,,Geraldton,WA,30/09/2024,market creations,marketcreations.com.au,(089) 920-8500,7 Chapman Road Geraldton WA,market creations|marketcreations.com.au
afaaf0c41b7380108321311d0d4bcb6d,203715,Marsh Pty Ltd,marsh.com,AU,End User,,,,,,,NSW,22/03/2020,marsh,marsh.com,,NSW,marsh|marsh.com
6b8a34841b7380108321311d0d4bcb29,203308,MATER MISERICORDIAE HEALTH,mater.org.au,AU,End User,,,,STORMANSTOWN DR SOUTH BRISBANE  4101,,Brisbane,QLD,22/03/2020,mater misericordiae health,mater.org.au,,STORMANSTOWN DR SOUTH BRISBANE 4101 Brisbane QLD,mater misericordiae health|mater.org.au
02db484a1b2bc9d09d4e21fc274bcb7a,500009,Matrix Connexion Sdn Bhd,matrixc.com,MY,,Partner,,03-7688 7186,"Unit 50-7-7, 7th Floor, Wisma UOA Damansara, No. 5","0, Jalan Dungun, Damansara Heights, 50490 ",Kuala Lumpur,Malaysia,20/05/2022,matrix connexion,matrixc.com,(037) 688-7186,"Unit 50-7-7, 7th Floor, Wisma UOA Damansara, No. 5 0, Jalan Dungun, Damansara Heights, 50490 Kuala Lumpur Malaysia",matrix connexion|matrixc.com
753748bb87f99510852d0e170cbb3506,400454,Maybank Securities Pte. Ltd.,maybank.com,SG,End User,,,,35 Tai Seng Street Singapore,,,,14/09/2022,maybank securities,maybank.com,,35 Tai Seng Street Singapore,maybank securities|maybank.com
d80bf8481b7380108321311d0d4bcb83,203661,MAZDA AUSTRALIA PTY. LIMITED,mazda.com.au,AU,End User,,,,"2011a Wellington Road,",,"Mulgrave,",VIC,22/03/2020,mazda australia,mazda.com.au,,"2011a Wellington Road, Mulgrave, VIC",mazda australia|mazda.com.au
2e7f57b91b4fcd10a18b311d0d4bcbc1,400338,MBSB Bank Berhad,mbsbbank.com,SG,End User,,,,,,,,25/04/2022,mbsb bank berhad,mbsbbank.com,,,mbsb bank berhad|mbsbbank.com
88438ea61ba691141c3ddc6fcc4bcb92,207990,McConnell Dowell Constructors Ltd,mcconnelldowell.com,AU,End User,,,,"Level 3, 109 Burwood Road",,Hawthorn,VIC,18/10/2022,mcconnell dowell constructors,mcconnelldowell.com,,"Level 3, 109 Burwood Road Hawthorn VIC",mcconnell dowell constructors|mcconnelldowell.com
05c2e28633739e106049b4646d5c7b32,212121,McGrath Foundation Ltd,mcgrathfoundation.com.au,AU,End User,,,02 8962 6100,"c/o WeWork, 64 York Street, ",,Sydney,NSW,20/02/2025,mcgrath,mcgrathfoundation.com.au,(028) 962-6100,"c/o WeWork, 64 York Street, Sydney NSW",mcgrath|mcgrathfoundation.com.au
91d0197a1be30110d1f74119b04bcb50,900032,MediCard Philippines Inc.,medicardphils.com,PH,End User,,,,,,,,23/05/2022,medicard philippines,medicardphils.com,,,medicard philippines|medicardphils.com
d76a34441b7380108321311d0d4bcb71,203194,Melbourne Polytechnic (T/as Northern Melbourne Institute of TAFE),melbournepolytechnic.edu.au,AU,,Partner,,,77 St Georges Rd,,Preston,VIC,22/03/2020,melbourne polytechnic t/ northern melbourne institute of tafe,melbournepolytechnic.edu.au,,77 St Georges Rd Preston VIC,melbourne polytechnic t/ northern melbourne institute of tafe|melbournepolytechnic.edu.au
b6ff86ec1b8f6850d5d38738dc4bcb65,700796,Mercury NZ,mercury.co.nz,NZ,End User,,,,,,,.,19/03/2021,mercury nz,mercury.co.nz,,.,mercury nz|mercury.co.nz
1b48a8be1b8765501c3ddc6fcc4bcb1e,400643,Merquri Pte. Ltd.,merquri.io,SG,End User,,,,78 Shenton Way #17-02A,,Singapore,,30/05/2023,merquri,merquri.io,,78 Shenton Way #17-02A Singapore,merquri|merquri.io
81c3db061b5f1d50b37020e6b04bcba5,900179,"duplicate,.`",,PH,,Partner,,,"108-109 Reliance IT Center Building, 99 Eulogio Ro","driguez Jr. Ave, ","Pasig, 1604 Metro Manila",,23/11/2022,duplicate,,,"108-109 Reliance IT Center Building, 99 Eulogio Ro driguez Jr. Ave, Pasig, 1604 Metro Manila",duplicate|
92e7dbcf1be8ad10b37020e6b04bcb27,900224,duplicate....,,PH,,Partner,,,"18th Floor, Rufino pacific Tower,","6784 Ayala Avenue cor V.A. Rufino Street, Legaspi ",Makati City 1229,,27/01/2023,duplicate,,,"18th Floor, Rufino pacific Tower, 6784 Ayala Avenue cor V.A. Rufino Street, Legaspi Makati City 1229",duplicate|
4335e1a31bd42114d1f74119b04bcbd0,900205,duplicate``,,PH,End User,,,,"NGCP Building, Quezon Avenue Corner BIR Road, Dili","man, ","Quezon City, Philippines",,16/01/2023,duplicate,,,"NGCP Building, Quezon Avenue Corner BIR Road, Dili man, Quezon City, Philippines",duplicate|
5e978cc61b957890a18b311d0d4bcbdc,400063,Mesiniaga Berhad,mesiniaga.com.my,SG,,Partner,,016-896 6595,"1A Jalan SS 16/1, Menara Mesiniaga",,Subang Jaya,Selangor,13/07/2021,mesiniaga berhad,mesiniaga.com.my,(016) 896-6595,"1A Jalan SS 16/1, Menara Mesiniaga Subang Jaya Selangor",mesiniaga berhad|mesiniaga.com.my
83de67f083c39a1058f18798beaad38c,211507,Metro Assist,metroassist.org.au,AU,End User,,,,,,,,10/01/2025,metro assist,metroassist.org.au,,,metro assist|metroassist.org.au
6532617e1b4d2510b37020e6b04bcb52,900260,Metropolitan Bank and Trust Company,metrobank.com.ph,PH,End User,,,,,,,,20/02/2023,metropolitan bank and company,metrobank.com.ph,,,metropolitan bank and company|metrobank.com.ph
acc74d761be30110d1f74119b04bcbb5,900033,Metro Pacific Hospitals Holdings,metropacifichealth.com,PH,End User,,,,10/F MGO Building," Legaspi cor Dela Rosa Streets, Legaspi Village",Makati,,22/05/2022,metro pacific hospitals holdings,metropacifichealth.com,,"10/F MGO Building Legaspi cor Dela Rosa Streets, Legaspi Village Makati",metro pacific hospitals holdings|metropacifichealth.com
600ab48a332d1210a0c67c845d5c7b65,210633,Mental Health Tribunal,mht.vic.gov.au,AU,End User,,,,Level 30/570 Bourke St,,Melbourne ,VIC,31/10/2024,mental health tribunal,mht.vic.gov.au,,Level 30/570 Bourke St Melbourne VIC,mental health tribunal|mht.vic.gov.au
d5afd50c1b81e450b8ec33fccc4bcb71,206471,Micro Focus Software Inc.,microfocus.com,AU,End User,,Vendor,,1800 South Novell Place,,Provo,Utah,8/12/2020,micro focus software,microfocus.com,,1800 South Novell Place Provo Utah,micro focus software|microfocus.com
2dffc2ec1b8f6850d5d38738dc4bcb8c,701298,Micro Focus Software Pte Ltd,microfocus.com,NZ,,Partner,Vendor,,1 HarbourFront Place #12-04/06,HarbourFront Tower 1,,Singapore,19/03/2021,micro focus software,microfocus.com,,1 HarbourFront Place #12-04/06 HarbourFront Tower 1 Singapore,micro focus software|microfocus.com
002be9e1db27f81036e3d383f39619a1,400184,Micro Focus Software Pte. Ltd,microfocus.com,SG,,Partner,,,1 HarbourFront Place #12-04/06,HarbourFront Tower 1,Singapore,Singapore,1/11/2021,micro focus software,microfocus.com,,1 HarbourFront Place #12-04/06 HarbourFront Tower 1 Singapore Singapore,micro focus software|microfocus.com
e8da34081b7380108321311d0d4bcb71,200252,Micron21 Pty Ltd,micron21.com,AU,End User,,,'+61 3 9751 7690,,,,VIC,22/03/2020,micron21,micron21.com,,VIC,micron21|micron21.com
a91016201bcf6850d5d38738dc4bcb25,701210,Microsearch Consulting Pty Ltd,microsearch.com.au,NZ,,Partner,,420972248,"Level 9, 89 York St",,Sydney,NSW,19/03/2021,microsearch consulting,microsearch.com.au,,"Level 9, 89 York St Sydney NSW",microsearch consulting|microsearch.com.au
daba38c41b7380108321311d0d4bcb9b,203909,Microsearch Consulting Pty Ltd,microsearch.com.au,AU,,Partner,,02 7227 7443,"Level 9, 89 York Street",,,NSW,22/03/2020,microsearch consulting,microsearch.com.au,(027) 227-7443,"Level 9, 89 York Street NSW",microsearch consulting|microsearch.com.au
e3aaf0c41b7380108321311d0d4bcb37,203338,Microsoft,microsoft.com,AU,,Partner,,,"Westfield Sydney, 188 Pitt St, Sydney NSW 2000",,,NSW,22/03/2020,microsoft,microsoft.com,,"Westfield Sydney, 188 Pitt St, Sydney NSW 2000 NSW",microsoft|microsoft.com
1f9ded441b7780108321311d0d4bcbe9,205165,Microway Pty Ltd,microway.com.au,AU,,Partner,,1300 553 313,PO Box 84,,Braeside,Victoria,22/03/2020,microway,microway.com.au,(130) 055-3313,PO Box 84 Braeside Victoria,microway|microway.com.au
5003a93b1b636810b8ec33fccc4bcbf6,400015,PT. Mitra Integrasi Informatika,mii.co.id,SG,,Partner,,'+62 21 29345777,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28,"," RT.12/RW.6, Tj. Duren",Jakarta Barat,Kota Jakarta Barat,23/04/2021,mitra integrasi informatika,mii.co.id,,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Jakarta Barat Kota Jakarta Barat",mitra integrasi informatika|mii.co.id
4110d2201bcf6850d5d38738dc4bcb25,701400,RS MITRA KELUARGA,mitrakeluarga.com,NZ,End User,,,,,,,,19/03/2021,rs mitra keluarga,mitrakeluarga.com,,,rs mitra keluarga|mitrakeluarga.com
cc288eed1b51f490a18b311d0d4bcb23,701837,MMC Limited,mmc1.com.au,NZ,End User,,,,,,,,12/07/2021,mmc,mmc1.com.au,,,mmc|mmc1.com.au
ca34d2901ba870509d4e21fc274bcb0d,206755,Moira Shire Council,moira.vic.gov.au,AU,End User,,,,44 Station Street,,Cobram,Victoria,1/06/2021,moira shire council,moira.vic.gov.au,,44 Station Street Cobram Victoria,moira shire council|moira.vic.gov.au
f35bf00c1b7380108321311d0d4bcb79,204277,Monadelphous Group Limited,monadelphous.com.au,AU,End User,,,'+61893161255,"Level 1, 59 Albany Highway",,Victoria Park,WA,22/03/2020,monadelphous group,monadelphous.com.au,,"Level 1, 59 Albany Highway Victoria Park WA",monadelphous group|monadelphous.com.au
95eabc081b7380108321311d0d4bcb0c,200612,Monadelphous Group Limited,monadelphous.com.au,AU,End User,,,'+61 8 9316 1255,59 Albany Way,,Victoria Park,WA,22/03/2020,monadelphous group,monadelphous.com.au,,59 Albany Way Victoria Park WA,monadelphous group|monadelphous.com.au
3b7b7c4c1b7380108321311d0d4bcb1e,204549,Moneytech Ltd,moneytech.com.au,AU,,Partner,,0418 277 237,Level 6 / 97 Pacific Highway,,North Sydney,NSW,22/03/2020,moneytech,moneytech.com.au,(041) 827-7237,Level 6 / 97 Pacific Highway North Sydney NSW,moneytech|moneytech.com.au
644ce567c392dad01a9c742a050131dd,211162,MONTE SANT' ANGELO MERCY COLLEGE LIMITED,monte.nsw.edu.au,AU,End User,,,,,,,,12/12/2024,monte sant angelo mercy college,monte.nsw.edu.au,,,monte sant angelo mercy college|monte.nsw.edu.au
a5de6e2fc3dedad01a9c742a05013194,211186,Monte Sant' Angelo Mercy College Ltd,monte.nsw.edu.au,AU,End User,,,,,,,,12/12/2024,monte sant angelo mercy college,monte.nsw.edu.au,,,monte sant angelo mercy college|monte.nsw.edu.au
37baf8c41b7380108321311d0d4bcb65,200481,Melbourne and Olympic Parks Trust,mopt.com.au,AU,End User,,,,,,,.,22/03/2020,melbourne and olympic parks,mopt.com.au,,.,melbourne and olympic parks|mopt.com.au
db4cd13fdb57ad10ecfba6bad3961980,400652,MS First Capital Insurance Limited,msfirstcapital.com.sg,SG,End User,,,,"Raffles Quay,","#21-00,",Singapore,,15/06/2023,ms first capital insurance,msfirstcapital.com.sg,,"Raffles Quay, #21-00, Singapore",ms first capital insurance|msfirstcapital.com.sg
70984e9083d6969058f18798beaad38b,210920,Mettler-Toledo Ltd,mt.com,AU,End User,,,,,,,,2/12/2024,mettler-toledo,mt.com,,,mettler-toledo|mt.com
232621091bdde1101c3ddc6fcc4bcb25,900271,"MULTI CORE TECHNOLOGY RESOURCES, INC.",multicoretech.net,PH,,Partner,,'+632 8856 2868,Unit G-3 Ground Flr. New Solid Building 357 Sen.,Gil Puyat Ave.,Makati City,,27/02/2023,multi core technology resources,multicoretech.net,,Unit G-3 Ground Flr. New Solid Building 357 Sen. Gil Puyat Ave. Makati City,multi core technology resources|multicoretech.net
19f09011dbe1c95036e3d383f396190a,400243,Multisys Technologies Corp,multisyscorp.com,SG,End User,,,,,,,,7/02/2022,multisys technologies,multisyscorp.com,,,multisys technologies|multisyscorp.com
4173b9e43395de10a0c67c845d5c7b6d,210510,Munro Leys Lawyers,munroleyslaw.com,AU,End User,,,,"Level 3, Pacific House Butt St",,Suva,,14/10/2024,munro leys lawyers,munroleyslaw.com,,"Level 3, Pacific House Butt St Suva",munro leys lawyers|munroleyslaw.com
a91016201bcf6850d5d38738dc4bcb4a,700106,Fiji National Provident Fund,myfnpf.com.fj,NZ,End User,,,,,,,NI,19/03/2021,fiji national provident fund,myfnpf.com.fj,,NI,fiji national provident fund|myfnpf.com.fj
9c265abc33515250a0c67c845d5c7bec,210515,MY IT PARTNER PTY. LTD.,myinfotechpartner.com.au,AU,,Partner,,,125 St Georges Terrace,"Level 11, Brookfield Place",Perth,WA,15/10/2024,my it partner,myinfotechpartner.com.au,,"125 St Georges Terrace Level 11, Brookfield Place Perth WA",my it partner|myinfotechpartner.com.au
ef8b388c1b7380108321311d0d4bcbbf,200748,National Roads and Motorists' Association Limited,mynrma.com.au,AU,End User,,,,"Level 2, 9 George Street",,North Strathfield,NSW,22/03/2020,national roads and motorists,mynrma.com.au,,"Level 2, 9 George Street North Strathfield NSW",national roads and motorists|mynrma.com.au
8d7b344c1b7380108321311d0d4bcb7f,200161,Myriad IT Services Unit Trust,myriadservices.com.au,AU,End User,,,,,,,,22/03/2020,myriad it services unit,myriadservices.com.au,,,myriad it services unit|myriadservices.com.au
c7ec63c787615950852d0e170cbb3561,702208,THE NETWORK FOR LEARNING LIMITED,n4l.co.nz,NZ,End User,,,,,,,,31/08/2022,network for learning,n4l.co.nz,,,network for learning|n4l.co.nz
d77622c187f59590852d0e170cbb351c,207874,THE NETWORK FOR LEARNING LIMITED,n4l.co.nz,AU,End User,,,,,,,,6/09/2022,network for learning,n4l.co.nz,,,network for learning|n4l.co.nz
532348e7c34ed6501a9c742a05013190,702998,The Network for Learning Ltd,n4l.co.nz,NZ,End User,,,,"117-125 ST GEORGES BAY ROAD The Textile Centre,", Level 2 ,,Parnell,29/11/2024,network for learning,n4l.co.nz,,"117-125 ST GEORGES BAY ROAD The Textile Centre, Level 2 Parnell",network for learning|n4l.co.nz
382ea456dbe04a50ecfba6bad396190c,209167,Nambawan Super Limited,nambawansuper.com.pg,AU,End User,,,,"Level 2, Deloitte Haus Building,",McGregor St  ,Port Moresby,,26/02/2024,nambawan super,nambawansuper.com.pg,,"Level 2, Deloitte Haus Building, McGregor St Port Moresby",nambawan super|nambawansuper.com.pg
9a9a78841b7380108321311d0d4bcb42,202414,Nanosonics Ltd,nanosonics.com.au,AU,End User,,,'+61 2 8063 1600,14 Mars Road,,Lane Cove,NSW,22/03/2020,nanosonics,nanosonics.com.au,,14 Mars Road Lane Cove NSW,nanosonics|nanosonics.com.au
68ddcc91c3a5e6501a9c742a0501316f,703853,NASFUND Contributors Savings & Loan Society Ltd,nasfund.com.pg,NZ,End User,,,,,,,,15/05/2025,nasfund contributors savings and loan society,nasfund.com.pg,,,nasfund contributors savings and loan society|nasfund.com.pg
2e9763fe833d6e5058f18798beaad3ba,213431,The National Trust of Australia,nationaltrust.org.au,AU,End User,,,,,,,,2/06/2025,national of australia,nationaltrust.org.au,,,national of australia|nationaltrust.org.au
a0ba74c41b7380108321311d0d4bcb54,201420,NBN Co Limited,nbnco.com.au,AU,End User,,,1800 687 626,"Level 11, 100 Arthur St",,North Sydney,NSW,22/03/2020,nbn co,nbnco.com.au,(180) 068-7626,"Level 11, 100 Arthur St North Sydney NSW",nbn co|nbnco.com.au
4b9ded441b7780108321311d0d4bcbc5,205038,Nagle Catholic College,ncc.wa.edu.au,AU,End User,,,,101-103 Sanford St,,Geraldton,WA,22/03/2020,nagle catholic college,ncc.wa.edu.au,,101-103 Sanford St Geraldton WA,nagle catholic college|ncc.wa.edu.au
daaa70c41b7380108321311d0d4bcb24,200283,NEC IT Services Australia Pty Ltd,nec.com.au,AU,,Partner,,131 632,"Level 7, 63 Pirie Street",,Adelaide,SA,22/03/2020,nec it services australia,nec.com.au,,"Level 7, 63 Pirie Street Adelaide SA",nec it services australia|nec.com.au
eeb78e751be1fc109d4e21fc274bcbd1,400075,Net One Asia Pte. Ltd.,netoneasia.com,SG,,Partner,,'+65 6392 5773,"Irving Place #07-11/12, The Commerze@Irving",,,Singapore,25/07/2021,net one asia,netoneasia.com,(656) 392-5773,"Irving Place #07-11/12, The Commerze@Irving Singapore",net one asia|netoneasia.com
e47f00821b6bc9d09d4e21fc274bcbd9,500013,Netprotect Sdn Bhd,netprotect.com.my,MY,,Partner,,03-62629896,"M2-13A-07,8Trium Tower 2,",Jalan Cempaka SD 12/5,Bandar Sri Damansara,Kuala Lumpur,20/05/2022,netprotect,netprotect.com.my,(036) 262-9896,"M2-13A-07,8Trium Tower 2, Jalan Cempaka SD 12/5 Bandar Sri Damansara Kuala Lumpur",netprotect|netprotect.com.my
7cd133fadbb40d5036e3d383f39619a1,400221,Nets Solutions Pte. Ltd.,nets.com.sg,SG,End User,,,,,,,,6/01/2022,nets solutions,nets.com.sg,,,nets solutions|nets.com.sg
6a5080ee1be8e510d1f74119b04bcb36,900213,Netskope Singapore Pte Ltd,netskope.com,PH,,Partner,,,9 Raffles Place #26-01,Republic Plaza,,Singapore,25/01/2023,netskope singapore,netskope.com,,9 Raffles Place #26-01 Republic Plaza Singapore,netskope singapore|netskope.com
debb169187f2b5d0852d0e170cbb35ed,400768,Netskope Singapore PTE LTD,netskope.com,SG,,Partner,,,"60 Paya Lebar Road, #08-43",,,Singapore,28/11/2023,netskope singapore,netskope.com,,"60 Paya Lebar Road, #08-43 Singapore",netskope singapore|netskope.com
0a6bb80c1b7380108321311d0d4bcb7d,205597,"Netskope, Inc",netskope.com,AU,,Partner,Vendor,488913688,3rd Floor,2445 Augustine Drive,Santa Clara,CA,22/03/2020,netskope,netskope.com,,3rd Floor 2445 Augustine Drive Santa Clara CA,netskope|netskope.com
cc7230ea1b5f9d50d1f74119b04bcb9a,900181,"Netskope, Inc.",netskope.com,PH,End User,,Vendor,,,,,,24/11/2022,netskope,netskope.com,,,netskope|netskope.com
27771d2d1b347c909d4e21fc274bcbb7,,Network Tasman,networktasman.co.nz,NZ,,,,,,,,,17/06/2021,network tasman,networktasman.co.nz,,,network tasman|networktasman.co.nz
9da7d16d1b347c909d4e21fc274bcb26,701822,Network Tasman,networktasman.co.nz,NZ,End User,,,,,,,,17/06/2021,network tasman,networktasman.co.nz,,,network tasman|networktasman.co.nz
d5baf4c41b7380108321311d0d4bcb1d,201180,North East Region Water Corporation,newater.com.au,AU,End User,,,'+61 1300 361 633,83 Thomas Mitchell Drive,,Wodonga,VIC,22/03/2020,north east region water,newater.com.au,,83 Thomas Mitchell Drive Wodonga VIC,north east region water|newater.com.au
